Lot URL,Lot #,Est. Retail Value,Sale Date,Year,Make,Model,Engine Type,Cylinders,VIN,Title Code,Odometer,Odometer Description,Damage Description,Current Bid,My Bid,Item Number,Sale Name
https://www.copart.com/lotDetail/50652584,50652584,"18,115 CAD",,2013,BMW,335 XI,3.0L  6,6,WBA3B9C56DF******,,"118,302",,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/47101384,47101384,"81,288 CAD",,2022,LAND ROVER,RANGE ROVE,5.0L  8,8,SALGS2SE3NA******,,"78,549",,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/43844044,43844044,"25,651 CAD",,2020,HONDA,HR-V LX,1.8L  4,4,3CZRU6H38LM******,GRAVEMENT ACCIDENTE,0 N,NOT ACTUAL,FRONT END,200 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/70427813,70427813,"22,362 CAD",,2022,HONDA,HR-V LX,1.8L  4,4,3CZRU6H37NM******,,"19,247",,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/68846173,68846173,"45,000 CAD",,2022,TESLA,MODEL 3,,,5YJ3E1EA4NF******,GRAVEMENT ACCIDENTE,"35,723 A",ACTUAL,FRONT END,225 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/45340384,45340384,"25,250 CAD",,2020,HYUNDAI,KONA SEL,2.0L  4,4,KM8K22AA7LU******,GRAVEMENT ACCIDENTE,"39,118 A",ACTUAL,FRONT END,200 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/37865314,37865314,"18,169 CAD",,2019,HYUNDAI,SANTA FE L,2.4L  4,4,5NMS53AD9KH******,,0 N,NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/42102754,42102754,"17,257 CAD",,2018,KIA,FORTE LX,2.0L  4,4,3KPFL4A70JE******,GRAVEMENT ACCIDENTE,"76,034 A",ACTUAL,REAR END,650 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/56340062,56340062,"23,358 CAD",,2018,TOYOTA,COROLLA L,1.8L  4,4,2T1BURHE8JC******,GRAVEMENT ACCIDENTE,"42,197 A",ACTUAL,REAR END,225 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/62907303,62907303,"45,049 CAD",,2023,TESLA,MODEL 3,,,5YJ3E1EA0PF******,IRRECUPERABLE,"22,410 N",NOT ACTUAL,WATER/FLOOD,"1,300 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/47104783,47104783,"25,000 CAD",,2020,MITSUBISHI,OUTLANDER,2.4L  4,4,JA4AZ2A37LZ******,GRAVEMENT ACCIDENTE,"82,868 A",ACTUAL,FRONT END,600 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/40551794,40551794,"23,189 CAD",,2019,DODGE,GRAND CARA,3.6L  6,6,2C4RDGBG8KR******,GRAVEMENT ACCIDENTE,"116,905 A",ACTUAL,SIDE,625 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/48706914,48706914,"10,604 CAD",,2015,SUBARU,FORESTER 2,2.5L  4,4,JF2SJADC1FH******,,"122,201",,SIDE,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/67640451,67640451,"32,966 CAD",,2018,NISSAN,FRONTIER S,4.0L  6,6,1N6AD0FV8JN******,IRRECUPERABLE,0 N,NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/48967814,48967814,"23,004 CAD",,2021,KIA,FORTE EX,2.0L  4,4,3KPF54AD9ME******,GRAVEMENT ACCIDENTE,0 N,NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/46670564,46670564,"32,447 CAD",,2020,JEEP,WRANGLER U,3.6L  6,6,1C4HJXEG3LW******,,"90,863",,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/72225893,72225893,"18,889 CAD",,2020,TOYOTA,YARIS LE,1.5L  4,4,3MYDLBJV4LY******,GRAVEMENT ACCIDENTE,"144,641 A",ACTUAL,FRONT END,325 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/47943374,47943374,"57,966 CAD",,2022,FORD,F150 SUPER,3.5L  6,6,1FTFW1ED6NF******,GRAVEMENT ACCIDENTE,"30,976 N",NOT ACTUAL,FRONT END,750 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/52469484,52469484,"20,835 CAD",,2023,KIA,FORTE LX,2  L  4,4,3KPF24AD7PE******,,0 N,NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/47342724,47342724,"35,684 CAD",,2018,TOYOTA,TACOMA DOU,3.5L  6,6,5TFDZ5BNXJX******,GRAVEMENT ACCIDENTE,"99,568 N",NOT ACTUAL,FRONT END,500 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/47446263,47446263,"42,000 CAD",,2017,GMC,SIERRA K25,6.6L  8,8,1GT12REY8HF******,GRAVEMENT ACCIDENTE,"206,185 N",NOT ACTUAL,ROLLOVER,"3,100 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/62551213,62551213,"37,000 CAD",,2020,TOYOTA,SIENNA LE,3.5L  6,6,5TDKZ3DC7LS******,GRAVEMENT ACCIDENTE,"164,127 A",ACTUAL,FRONT END,"4,050 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/40771744,40771744,"49,000 CAD",,2021,LEXUS,RX 350 F-S,3.5L  6,6,2T2YZMDA0MC******,GRAVEMENT ACCIDENTE,"66,425 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/51516934,51516934,"36,682 CAD",,2023,JEEP,WRANGLER S,3.6L  6,6,1C4HJXDG9PW******,,"24,054",,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/46258633,46258633,"18,750 CAD",,2018,TOYOTA,COROLLA L,1.8L  4,4,2T1BURHE5JC******,GRAVEMENT ACCIDENTE,"87,559 N",NOT ACTUAL,FRONT END,"2,550 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/70171352,70171352,"18,722 CAD",,2017,HYUNDAI,TUCSON SE,2.0L  4,4,KM8J2CA45HU******,GRAVEMENT ACCIDENTE,"98,546 A",ACTUAL,FRONT END,"2,600 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/55323662,55323662,"25,500 CAD",,2022,HYUNDAI,ELANTRA SE,2.0L  4,4,KMHLM4AGXNU******,GRAVEMENT ACCIDENTE,"21,307 A",ACTUAL,FRONT END,200 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/59066083,59066083,"22,926 CAD",,2023,KIA,FORTE LX,2  L  4,4,3KPF24AD7PE******,GRAVEMENT ACCIDENTE,"5,877 A",ACTUAL,REAR END,"2,100 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/72502032,72502032,"56,835 CAD",,2022,FORD,EXPLORER X,2.3L  4,4,1FMSK8DH5NG******,GRAVEMENT ACCIDENTE,"2,395 A",ACTUAL,FRONT END,175 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/75320143,75320143,"17,540 CAD",,2018,HYUNDAI,ELANTRA SE,2.0L  4,4,KMHD84LF8JU******,GRAVEMENT ACCIDENTE,"103,941 A",ACTUAL,REAR END,"1,600 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/50517654,50517654,"13,700 CAD",,2018,NISSAN,MICRA,1.6L  4,4,3N1CK3CP8JL******,GRAVEMENT ACCIDENTE,"48,503 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/42375474,42375474,"26,488 CAD",,2019,VOLKSWAGEN,GOLF ALLTR,1.8L  4,4,3VWM17AU2KM******,GRAVEMENT ACCIDENTE,"52,240 A",ACTUAL,SIDE,350 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/48514484,48514484,"52,467 CAD",,2022,INFINITI,QX60 SENSO,3.5L  6,6,5N1DL1GS6NC******,GRAVEMENT ACCIDENTE,"73,915 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/49949584,49949584,"31,955 CAD",,2018,CHEVROLET,SILVERADO,4.3L  6,6,3GCUKREHXJG******,GRAVEMENT ACCIDENTE,"155,478 A",ACTUAL,FRONT END,225 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/54025054,54025054,"37,616 CAD",,2020,HONDA,PILOT LX,3.5L  6,6,5FNYF6H1XLB******,,"26,036",,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/64856502,64856502,"22,745 CAD",,2019,VOLKSWAGEN,JETTA SEL,1.4L  4,4,3VWE57BU7KM******,GRAVEMENT ACCIDENTE,"59,452 A",ACTUAL,FRONT END,175 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/37002934,37002934,"59,156 CAD",,2022,JEEP,WRANGLER U,2.0L  4,4,1C4JJXP63NW******,,"20,046 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/72592933,72592933,"30,569 CAD",,2022,JEEP,COMPASS SP,2.4L  4,4,3C4NJCAB8NT******,GRAVEMENT ACCIDENTE,"66,071 N",NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/44007553,44007553,"32,523 CAD",,2021,DODGE,DURANGO SX,3.6L  6,6,1C4RDJAG0MC******,,"17,214",,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/39505004,39505004,"34,538 CAD",,2021,TOYOTA,HIGHLANDER,3.5L  6,6,5TDJZRBH1MS******,,"36,658",,SIDE,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/52700804,52700804,"48,000 CAD",,2022,HONDA,PILOT ELIT,3.5L  6,6,5FNYF6H06NB******,AUCUNE MENTION,0 N,NOT ACTUAL,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/51579334,51579334,"52,383 CAD",,2022,FORD,F150 SUPER,3.5L  6,6,1FTEW1E87NF******,,"37,305",,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/48297884,48297884,"194,087 CAD",,2019,MERCEDES-BENZ,G 63 AMG,4.0L  8,8,WDCYC7HJ7KX******,,"61,499",,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/78703953,78703953,"40,985 CAD",,2023,TOYOTA,HIGHLANDER,2.5L  4,4,5TDBBRCH6PS******,,0,,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/65717783,65717783,"30,700 CAD",,2019,INFINITI,Q50 LUXE,3.0L  6,6,JN1EV7AR9KM******,GRAVEMENT ACCIDENTE,"83,076 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/38965662,38965662,"23,500 CAD",,2011,BMW,535 XI,3.0L  6,6,WBAFU7C57BC******,,"193,095",,MECHANICAL,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/51237194,51237194,"61,842 CAD",,2022,JEEP,WRANGLER U,3.0L  6,6,1C4HJXEM0NW******,,"35,342",,SIDE,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/40960604,40960604,"36,578 CAD",,2018,CHEVROLET,SILVERADO,5.3L  8,8,3GCUKREC4JG******,GRAVEMENT ACCIDENTE,"150,809 N",NOT ACTUAL,FRONT END,750 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/53236134,53236134,"29,806 CAD",,2019,HONDA,ACCORD SPO,2.0L  4,4,1HGCV2F33KA******,,"74,412",,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/51327333,51327333,"15,600 CAD",,2018,SUBARU,IMPREZA,2.0L  4,4,4S3GKAA66J1******,GRAVEMENT ACCIDENTE,"139,953 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/54021254,54021254,"54,033 CAD",,2023,JEEP,WRANGLER S,3.6L  6,6,1C4HJXEG3PW******,,"10,135",,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/46744844,46744844,"23,420 CAD",,2022,HYUNDAI,VENUE SEL,1.6L  4,4,KMHRC8A30NU******,GRAVEMENT ACCIDENTE,"24,350 A",ACTUAL,REAR END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/48822414,48822414,"38,548 CAD",,2023,NISSAN,ROGUE SV,1.5L  3,3,JN8BT3BB4PW******,GRAVEMENT ACCIDENTE,"5,305 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/70540893,70540893,"11,520 CAD",,2020,CHEVROLET,SPARK LS,1.4L  4,4,KL8CA6SA0LC******,,"44,878 A",ACTUAL,SIDE,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/49524064,49524064,"74,325 CAD",,2022,BMW,X4 M40I,3.0L  6,6,5UX43DT08N9******,GRAVEMENT ACCIDENTE,"12,438 A",ACTUAL,FRONT END,"24,200 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/37983244,37983244,"70,774 CAD",,2022,TESLA,MODEL Y,,,7SAYGDEE2NF******,GRAVEMENT ACCIDENTE,"67,222 A",ACTUAL,SIDE,325 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/38586544,38586544,"15,458 CAD",,2018,MAZDA,3 TOURING,2.0L  4,4,JM1BN1L77J1******,GRAVEMENT ACCIDENTE,"15,072 N",NOT ACTUAL,SIDE,550 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/45910024,45910024,"13,330 CAD",,2018,TOYOTA,CAMRY L,2.5L  4,4,4T1B11HKXJU******,PERMIT NO BRAND - UNFIT,"310,919 N",NOT ACTUAL,FRONT END,225 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/53327774,53327774,"44,447 CAD",,2020,JEEP,WRANGLER U,3.6L  6,6,1C4HJXEGXLW******,,"56,590",,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/56623923,56623923,"45,000 CAD",,2020,CHEVROLET,SILVERADO,5.3L  8,8,1GCPYCEF5LZ******,IRRECUPERABLE,0 N,NOT ACTUAL,WATER/FLOOD,"6,100 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/72175453,72175453,"15,068 CAD",,2017,NISSAN,ROGUE S,,,N8AT2MVXHW******,,"152,437",,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/70320442,70320442,"36,768 CAD",,2018,RAM,1500 SPORT,5.7L  8,8,1C6RR7UT6JS******,IRRECUPERABLE,0 N,NOT ACTUAL,FRONT END,175 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/72906593,72906593,"25,500 CAD",,2018,TOYOTA,COROLLA IM,1.8L  4,4,JTNKARJE3JJ******,IRRECUPERABLE,0 N,NOT ACTUAL,ROLLOVER,150 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/51201664,51201664,"60,885 CAD",,2022,RAM,1500 LONGH,5.7L  8,8,1C6SRFKT7NN******,PERMIT NO BRAND - UNFIT,"58,520 A",ACTUAL,FRONT END,"12,900 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/40471994,40471994,"23,165 CAD",,2018,HONDA,PILOT LX,3.5L  6,6,5FNYF6H16JB******,,0,,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/49091114,49091114,"56,179 CAD",,2023,JEEP,WRANGLER S,2.0L  4,4,1C4JJXP64PW******,PERMIT NO BRAND - UNFIT,"28,329 A",ACTUAL,VANDALISM,"5,000 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/66798343,66798343,"26,816 CAD",,2017,GMC,SIERRA K15,5.3L  8,8,3GTU2MEC2HG******,GRAVEMENT ACCIDENTE,0 N,NOT ACTUAL,FRONT END,"2,300 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/63089143,63089143,"40,074 CAD",,2020,CHEVROLET,BLAZER RS,3.6L  6,6,3GNKBKRS2LS******,GRAVEMENT ACCIDENTE,"87,290 A",ACTUAL,FRONT END,"1,100 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/50991834,50991834,"50,689 CAD",,2022,LEXUS,RX 450H,3.5L  6,6,2T2JGMDA2NC******,,"26,995",,SIDE,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/55771563,55771563,"29,612 CAD",,2017,TOYOTA,HIGHLANDER,3.5L  6,6,5TDJZRFH9HS******,GRAVEMENT ACCIDENTE,"145,891 A",ACTUAL,FRONT END,475 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/48207074,48207074,"90,935 CAD",,2023,RAM,PROMASTER,3.6L  6,6,3C6MRVJG7PE******,,"15,327",,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/52506894,52506894,"10,817 CAD",,2011,MERCEDES-BENZ,ML 350 BLU,3.0L  6,6,4JGBB2FB2BA******,GRAVEMENT ACCIDENTE,"240,615 A",ACTUAL,FRONT END,225 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/42645204,42645204,"24,175 CAD",,2022,KIA,SELTOS LX,2.0L  4,4,KNDEPCAA3N7******,GRAVEMENT ACCIDENTE,"64,072 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/43551954,43551954,"57,792 CAD",,2024,HYUNDAI,PALISADE L,3.8L  6,6,KM8R5DGE3RU******,GRAVEMENT ACCIDENTE,"6,526 A",ACTUAL,REAR END,"1,100 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/47379114,47379114,"66,212 CAD",,2020,LEXUS,GX 460 LUX,4.6L  8,8,JTJGM7BX3L5******,GRAVEMENT ACCIDENTE,"60,322 A",ACTUAL,REAR END,275 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/52082534,52082534,"11,177 CAD",,2022,NISSAN,ROGUE SL,1.5L  3,3,JN8BT3CB4NW******,GRAVEMENT ACCIDENTE,"19,040 A",ACTUAL,FRONT END,225 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/52264574,52264574,"49,900 CAD",,2023,TESLA,MODEL 3,,,5YJ3E1EA8PF******,IRRECUPERABLE,0 N,NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/49696684,49696684,"19,773 CAD",,2020,HONDA,CIVIC LX,2.0L  4,4,2HGFC4B61LH******,GRAVEMENT ACCIDENTE,"66,270 A",ACTUAL,REAR END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/40739434,40739434,"29,000 CAD",,2024,MAZDA,3 SELECT S,2.5L  4,4,JM1BPAKM7R1******,GRAVEMENT ACCIDENTE,"9,126 A",ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/73093043,73093043,"11,000 CAD",,2018,CHEVROLET,SONIC LT,1.8L  4,4,1G1JD5SH2J4******,GRAVEMENT ACCIDENTE,"180,324 A",ACTUAL,FRONT END,175 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/37102994,37102994,"47,110 CAD",,2023,AUDI,Q3 PREMIUM,2.0L  4,4,WA1EECF39P1******,GRAVEMENT ACCIDENTE,"14,046 A",ACTUAL,FRONT END,225 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/51628294,51628294,"50,042 CAD",,2023,LEXUS,RZ 450E,,,JTJAAAAB9PA******,,"23,904 N",NOT ACTUAL,REAR END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/51020004,51020004,"33,357 CAD",,2021,TOYOTA,RAV4 XLE,2.5L  4,4,2T3R1RFV0MW******,,"77,591",,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/54773474,54773474,"14,550 CAD",,2016,HONDA,CIVIC LX,2.0L  4,4,2HGFC2F52GH******,,"122,038",,SIDE,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/56253894,56253894,"69,568 CAD",,2023,RAM,1500 SPORT,5.7L  8,8,1C6SRFVT8PN******,,486,,VANDALISM,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/81050683,81050683,"36,190 CAD",,2018,PORSCHE,MACAN S,3.0L  6,6,WP1AB2A52JL******,,"37,783",,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/48511344,48511344,"56,500 CAD",,2019,LAND ROVER,RANGE ROVE,3.0L  6,6,SALWR2RKXKA******,PERMIT NO BRAND - UNFIT,"63,005 A",ACTUAL,REAR END,"4,100 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/56184544,56184544,"12,000 CAD",,2013,CHEVROLET,TAHOE POLI,5.3L  8,8,1GNLC2E07DR******,,"257,322",,MINOR DENT/SCRATCHES,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/51771312,51771312,"45,719 CAD",,2022,FORD,RANGER XL,2.3L  4,4,1FTER4FH8NL******,GRAVEMENT ACCIDENTE,"13,649 A",ACTUAL,FRONT END,"4,100 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/50850744,50850744,"20,766 CAD",,2020,NISSAN,QASHQAI SV,2.0L  4,4,JN1BJ1CV3LW******,GRAVEMENT ACCIDENTE,"66,406 N",NOT ACTUAL,FRONT END,0 CAD,0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/51023414,51023414,"47,829 CAD",,2015,BMW,X5 M,4.4L  8,8,5YMKT6C52F0******,PERMIT NO BRAND - UNFIT,"38,110 N",NOT ACTUAL,MISSING/ALTERED VIN,"2,350 CAD",0 CAD,0,QC - MONTREAL
https://www.copart.com/lotDetail/54646234,54646234,0 USD,05/29/2024 07:00 pm PKT,2011,HONDA,ACCORD,2.4L  4,4,1HGCP2F46BA061320,CERTIFICATE OF TITLE,"178,179 A",ACTUAL,NORMAL WEAR,125 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/44235714,44235714,"17,388 USD",05/29/2024 07:00 pm PKT,2018,CHEVROLET,EQUINOX LT,2.0L  4,4,2GNAXTEX9J6153791,CERT OF TITLE-SALVAGE COLLISIO,0 N,NOT ACTUAL,FRONT END,100 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/44348184,44348184,"6,862 USD",05/29/2024 07:00 pm PKT,2014,NISSAN,ROGUE S,2.5L  4,4,5N1AT2MV0EC754028,CERT OF TITLE-SALVAGE TITLE,"194,592 A",ACTUAL,UNDERCARRIAGE,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/44978854,44978854,0 USD,05/29/2024 07:00 pm PKT,2019,NISSAN,TITAN SV,5.6L  8,8,1N6AA1E56KN534960,CERT OF TITLE-SALVAGE COLLISIO,"56,846 A",ACTUAL,FRONT END,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/44979494,44979494,"10,300 USD",05/29/2024 07:00 pm PKT,2016,FIAT,500X EASY,2.4L  4,4,ZFBCFXBT0GP336499,CERT OF TITLE-SALVAGE COLLISIO,"75,380 N",NOT ACTUAL,FRONT END,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/44997674,44997674,"5,896 USD",05/29/2024 07:00 pm PKT,2012,JEEP,COMPASS LA,2.4L  4,4,1C4NJDEB5CD638052,CERT OF TITLE-SALVAGE COLLISIO,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/45815504,45815504,"5,789 USD",05/29/2024 07:00 pm PKT,2008,NISSAN,TITAN XE,5.6L  8,8,1N6AA07F48N355115,CERT OF TITLE-SALVAGE COLLISIO,0 E,EXEMPT,VANDALISM,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/45816214,45816214,"7,403 USD",05/29/2024 07:00 pm PKT,2009,TOYOTA,COROLLA BA,1.8L  4,4,JTDBL40E799079856,CERT OF TITLE-SALVAGE COLLISIO,"117,046 E",EXEMPT,FRONT END,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/45832424,45832424,"10,704 USD",05/29/2024 07:00 pm PKT,2010,SUBARU,FORESTER 2,2.5L  4,4,JF2SH6DC6AH732789,CERT OF TITLE-SALVAGE COLLISIO,"117,182 E",EXEMPT,ROLLOVER,100 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/45889114,45889114,"7,059 USD",05/29/2024 07:00 pm PKT,2016,HYUNDAI,ELANTRA SE,1.8L  4,4,5NPDH4AE4GH770422,CERT OF TITLE-SALVAGE COLLISIO,"110,581 N",NOT ACTUAL,FRONT END,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/45947634,45947634,"7,719 USD",05/29/2024 07:00 pm PKT,2007,LEXUS,RX 400H,3.3L  6,6,JTJHW31U972026466,CERT OF TITLE-SALVAGE COLLISIO,"157,317 E",EXEMPT,FRONT END,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/46056404,46056404,"10,741 USD",05/29/2024 07:00 pm PKT,2005,GMC,NEW SIERRA,4.8L  8,8,1GTEK14V05Z111629,CERT OF TITLE-SALVAGE COLLISIO,"190,281 E",EXEMPT,REAR END,100 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/46236064,46236064,"10,550 USD",05/29/2024 07:00 pm PKT,2013,FORD,F150 SUPER,5.0L  8,8,1FTFX1EF2DFD14650,CERT OF TITLE-SALVAGE COLLISIO,"275,270 A",ACTUAL,ALL OVER,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/46246824,46246824,"7,880 USD",05/29/2024 07:00 pm PKT,2008,LEXUS,RX 350,3.5L  6,6,2T2HK31U18C074668,CERT OF TITLE-SALVAGE COLLISIO,"177,450 A",ACTUAL,FRONT END,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/46430584,46430584,"11,555 USD",05/29/2024 07:00 pm PKT,2015,GMC,TERRAIN SL,2.4L  4,4,2GKFLVEK5F6246071,CERT OF TITLE-SALVAGE COLLISIO,"127,261 A",ACTUAL,FRONT END,0 USD,0 USD,0,ME - WINDHAM
https://www.copart.com/lotDetail/46470294,46470294,0 USD,05/29/2024 07:00 pm PKT,2016,NISSAN,FRONTIER S,2.5L  4,4,1N6BD0CT8GN728842,CERTIFICATE OF TITLE,"176,771 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,ME - WINDHAM
